timestamp,hour,month,is_weekend,is_holiday,day_type,state_code,temp_max_today,temp_min_today,humidity,temp_current,is_cold,demand_actual,demand_lag_1,demand_lag_4,demand_lag_96,demand_lag_672,demand_roll_mean_1h,demand_roll_mean_3h,demand_roll_std_3h,demand_roll_max_6h
2025-12-25 04:15:00,4,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,15.504702345125514,0,5800.423847056163,5887.831044047258,5914.51706197809,5655.816913330689,5877.30504674283,5851.569461494026,5865.42427225794,68.53998641362942,6603.4189076082
2025-12-25 04:30:00,4,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,15.504702345125514,0,5856.090415256921,5800.423847056163,5872.567754993962,5662.070937846378,5810.330553468272,5823.046157763544,5846.848299357374,49.381003347395044,6603.4189076082
2025-12-25 04:45:00,4,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,15.504702345125514,0,5804.931405622691,5856.090415256921,5731.361984956796,5879.5159613021,6016.094388167627,5818.926822829284,5850.015335424644,48.58086307715655,6529.090791619841
2025-12-25 05:00:00,5,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,15.798023230973353,0,5872.367909552413,5804.931405622691,5887.831044047258,5911.036171924908,5970.846339412827,5837.319177995758,5846.445478633548,50.304250760645424,6483.225999573155
2025-12-25 05:15:00,5,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,15.798023230973353,0,5826.4749287922195,5872.367909552413,5800.423847056163,5823.493194884005,6072.069220361961,5833.453394372047,5848.816583255691,50.84181868286607,6426.519435699855
2025-12-25 05:30:00,5,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,15.798023230973353,0,5971.492998683026,5826.4749287922195,5856.090415256921,5864.953995848606,6183.878976994278,5839.966164806061,5843.8657644269,49.78569409253773,6426.519435699855
2025-12-25 05:45:00,5,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,15.798023230973353,0,5951.416688447969,5971.492998683026,5804.931405622691,5850.03366292568,5950.770384530528,5868.816810662587,5856.686001510141,60.97236306112848,6333.24469014877
2025-12-25 06:00:00,6,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.2646293772684,0,6007.490408858248,5951.416688447969,5872.367909552413,5982.468003364146,6064.406954924253,5905.438131368906,5863.09886068289,66.78209201294278,6023.335521862951
2025-12-25 06:15:00,6,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.2646293772684,0,6197.995037503043,6007.490408858248,5826.4749287922195,6002.349797982155,6086.75642580464,5939.218756195365,5874.74720402048,78.77342251089804,6023.335521862951
2025-12-25 06:30:00,6,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.2646293772684,0,6003.289543692674,6197.995037503043,5971.492998683026,6066.284192680248,6026.806977350488,6032.0987833730715,5898.370368647559,122.27712430083983,6197.995037503043
2025-12-25 06:45:00,6,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.2646293772684,0,6102.321515218111,6003.289543692674,5951.416688447969,6021.458942388839,6203.436560770388,6040.047919625483,5909.263851039119,125.54857419903725,6197.995037503043
2025-12-25 07:00:00,7,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.872722346243755,0,6225.772356929207,6102.321515218111,6007.490408858248,6230.616470093945,6313.287610016514,6077.774126318019,5940.177145227561,123.41412029468765,6197.995037503043
2025-12-25 07:15:00,7,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.872722346243755,0,6181.944517244197,6225.772356929207,6197.995037503043,6245.454898530782,6302.832007304789,6132.344613335758,5968.338921301057,146.73692570781716,6225.772356929207
2025-12-25 07:30:00,7,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.872722346243755,0,6285.622957133834,6181.944517244197,6003.289543692674,6213.528628200142,6229.283532699483,6128.331983271048,6000.132310483393,148.37024399643016,6225.772356929207
2025-12-25 07:45:00,7,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.872722346243755,0,6182.765323218888,6285.622957133834,6102.321515218111,6303.343983553792,6281.028932257041,6198.915336631338,6035.926688973136,161.67672956354963,6285.622957133834
2025-12-25 08:00:00,8,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,17.5808616069849,0,6425.907385277959,6182.765323218888,6225.772356929207,6449.089156794383,6279.970257487334,6219.026288631531,6067.4128487728185,148.88654563301574,6285.622957133834
2025-12-25 08:15:00,8,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,17.5808616069849,0,6256.445640853876,6425.907385277959,6181.944517244197,6485.847837228579,6539.444048096689,6269.060045718719,6113.541138416615,167.54408193310036,6425.907385277959
2025-12-25 08:30:00,8,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,17.5808616069849,0,6395.196564544385,6256.445640853876,6285.622957133834,6334.48712072978,6320.95989541454,6287.685326621139,6149.372031088419,145.0359413047451,6425.907385277959
2025-12-25 08:45:00,8,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,17.5808616069849,0,6266.709123512437,6395.196564544385,6182.765323218888,6151.781140938353,6382.141923556844,6315.078728473777,6184.6806615768655,149.3068912150776,6425.907385277959
2025-12-25 09:00:00,9,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,18.340788639127783,0,6503.027541098703,6266.709123512437,6425.907385277959,6443.991208371738,6410.004746658832,6336.0646785471645,6210.955031165572,131.16627298192404,6425.907385277959
2025-12-25 09:15:00,9,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,18.340788639127783,0,6473.738563897311,6503.027541098703,6256.445640853876,6304.630978634358,6486.154855166188,6355.344717502351,6252.249792185609,139.0539182290006,6503.027541098703
2025-12-25 09:30:00,9,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,18.340788639127783,0,6369.855631705428,6473.738563897311,6395.196564544385,6151.717523223751,6367.39597746598,6409.667948263209,6275.228419385133,151.49959610393628,6503.027541098703
2025-12-25 09:45:00,9,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,18.340788639127783,0,6411.703887239472,6369.855631705428,6266.709123512437,6474.871667973053,6392.727000812534,6403.33271505347,6305.775593386195,126.59146996304018,6503.027541098703
2025-12-25 10:00:00,10,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.100715671270667,0,6346.780025983425,6411.703887239472,6503.027541098703,6428.46404805815,6280.138649664125,6439.581405985229,6331.557457721308,112.05931469690984,6503.027541098703
2025-12-25 10:15:00,10,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.100715671270667,0,6459.099690999513,6346.780025983425,6473.738563897311,6322.830706171157,6312.915126910157,6400.519527206408,6341.641430142493,107.00517878340735,6503.027541098703
2025-12-25 10:30:00,10,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.100715671270667,0,6287.601394957649,6459.099690999513,6369.855631705428,6311.379268423862,6427.533595999457,6396.85980898196,6364.737694622104,99.01482029131152,6503.027541098703
2025-12-25 10:45:00,10,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.100715671270667,0,6379.663060702646,6287.601394957649,6411.703887239472,6288.501312659435,6326.6123990413635,6376.296249795015,6364.902564440755,98.87265540901561,6503.027541098703
2025-12-25 11:00:00,11,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.808854932011812,0,6300.449582201262,6379.663060702646,6346.780025983425,6222.388225576227,6285.660646735844,6368.286043160808,6381.310709231067,80.53626675344282,6503.027541098703
2025-12-25 11:15:00,11,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.808854932011812,0,6240.123629167669,6300.449582201262,6459.099690999513,6251.941603607214,6321.5122020069075,6356.703432215267,6370.855892308008,82.34352261093863,6503.027541098703
2025-12-25 11:30:00,11,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.808854932011812,0,6433.724496205958,6240.123629167669,6287.601394957649,6310.059488394902,6335.70202005417,6301.959416757307,6369.495724667492,84.51144688019974,6503.027541098703
2025-12-25 11:45:00,11,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.808854932011812,0,6369.477381971049,6433.724496205958,6379.663060702646,6186.949369836529,6263.01642537188,6338.490192069384,6372.70638563929,86.2897513076445,6503.027541098703
2025-12-25 12:00:00,12,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.416947900987168,0,6153.080960669225,6369.477381971049,6300.449582201262,6248.649473658721,6269.668556523021,6335.943772386485,6381.270407177507,79.65837871555823,6503.027541098703
2025-12-25 12:15:00,12,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.416947900987168,0,6122.482840836189,6153.080960669225,6240.123629167669,6160.485476129708,6240.66962199259,6299.101617003475,6352.108192141717,93.82790663715991,6503.027541098703
2025-12-25 12:30:00,12,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.416947900987168,0,6242.212656437584,6122.482840836189,6433.724496205958,6064.78201803273,6317.919873169885,6269.691419920605,6322.836881886623,106.38377186702456,6503.027541098703
2025-12-25 12:45:00,12,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.416947900987168,0,6101.439395953969,6242.212656437584,6369.477381971049,6205.963996868361,6279.90246313117,6221.813459978512,6312.19996728097,107.62914084527107,6503.027541098703
2025-12-25 13:00:00,13,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.883554047282214,0,6189.627114692066,6101.439395953969,6153.080960669225,6219.284719363677,6166.788527229274,6154.803963474242,6286.344593007178,118.29137190656884,6503.027541098703
2025-12-25 13:15:00,13,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.883554047282214,0,6298.908765354236,6189.627114692066,6122.482840836189,6280.766968457535,6235.7503980030315,6163.940501979952,6273.248517066232,119.6833237927616,6503.027541098703
2025-12-25 13:30:00,13,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.883554047282214,0,6226.108399948195,6298.908765354236,6242.212656437584,6251.722790641043,6197.742737043334,6208.046983109463,6259.899273262457,105.11657585018445,6503.027541098703
2025-12-25 13:45:00,13,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.883554047282214,0,6317.313159516059,6226.108399948195,6101.439395953969,6210.887446367584,6261.258683253137,6204.020918987117,6254.774857011671,105.14221519322896,6503.027541098703
2025-12-25 14:00:00,14,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.17687493313005,0,6247.728046027195,6317.313159516059,6189.627114692066,6236.208411582332,6300.3266667081625,6257.989359877639,6249.579031912788,99.81517294507373,6503.027541098703
2025-12-25 14:15:00,14,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.17687493313005,0,6364.4969632780385,6247.728046027195,6298.908765354236,6319.052225327749,6298.125826614616,6272.514592711421,6245.18557056495,98.52444988719627,6503.027541098703
2025-12-25 14:30:00,14,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.17687493313005,0,6293.891220961053,6364.4969632780385,6226.108399948195,6191.894839119719,6252.784087289864,6288.911642192372,6255.550015074147,104.31519724632619,6503.027541098703
2025-12-25 14:45:00,14,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.17687493313005,0,6277.544432164853,6293.891220961053,6317.313159516059,6234.907618097407,6237.938323043637,6305.857347445586,6243.897242137071,89.33731841567123,6503.027541098703
2025-12-25 15:00:00,15,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.27692122489584,0,6540.108873077761,6277.544432164853,6247.728046027195,6352.572840918035,6346.570563579026,6295.915165607785,6236.236162986555,81.15651396573212,6503.027541098703
2025-12-25 15:15:00,15,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.27692122489584,0,6360.288007219116,6540.108873077761,6364.4969632780385,6510.452471674654,6459.827472553431,6369.010372370427,6268.4884890205985,114.9669767606165,6540.108873077761
2025-12-25 15:30:00,15,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.27692122489584,0,6443.916085101249,6360.288007219116,6293.891220961053,6541.684334091891,6256.337937837906,6367.958133355695,6288.305586219177,107.78276019316718,6540.108873077761
2025-12-25 15:45:00,15,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.27692122489584,0,6481.613993580928,6443.916085101249,6277.544432164853,6336.085811022789,6347.705579185275,6405.464349390745,6305.114205274483,115.39972838921797,6540.108873077761
2025-12-25 16:00:00,16,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.17687493313005,0,6534.546575300133,6481.613993580928,6540.108873077761,6508.553246582355,6512.72403886908,6456.481739744763,6336.795421743395,106.22122028724854,6540.108873077761
2025-12-25 16:15:00,16,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.17687493313005,0,6549.131557031961,6534.546575300133,6360.288007219116,6499.4529788603595,6547.586231919429,6455.091165300357,6365.5387101274,109.39723805703812,6540.108873077761
2025-12-25 16:30:00,16,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.17687493313005,0,6523.495634252713,6549.131557031961,6443.916085101249,6588.668358980085,6626.337552745008,6502.302052753567,6386.390609433879,118.97076649228919,6549.131557031961
2025-12-25 16:45:00,16,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,21.17687493313005,0,6483.687549200459,6523.495634252713,6481.613993580928,6615.868520857278,6450.753145973509,6522.196940041434,6411.172878959255,113.39069491902545,6549.131557031961
2025-12-25 17:00:00,17,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.883554047282214,0,6697.995396202746,6483.687549200459,6534.546575300133,6684.561115839546,6682.372045240017,6522.715328946317,6425.037411432954,111.01759646522888,6549.131557031961
2025-12-25 17:15:00,17,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.883554047282214,0,6725.315574801083,6697.995396202746,6549.131557031961,6603.716034195724,6699.5653650697905,6563.57753417197,6462.55969061425,121.26093845451568,6697.995396202746
2025-12-25 17:30:00,17,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.883554047282214,0,6780.508493842731,6725.315574801083,6523.495634252713,6725.763750637254,6627.1937498342095,6607.623538614251,6492.627908241171,138.27559792301545,6725.315574801083
2025-12-25 17:45:00,17,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.883554047282214,0,6634.57010074906,6780.508493842731,6483.687549200459,6711.753502397692,6813.611271345999,6671.876753511755,6533.179347647977,145.84159546024955,6780.508493842731
2025-12-25 18:00:00,18,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.416947900987168,0,6831.17885893032,6634.57010074906,6697.995396202746,6889.980500107003,6856.421973091719,6709.597391398905,6562.931486696662,123.68437767706071,6780.508493842731
2025-12-25 18:15:00,18,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.416947900987168,0,6955.35928418638,6831.17885893032,6725.315574801083,6897.88912778148,6785.099601925411,6742.893257080798,6587.187318851043,145.43093155760184,6831.17885893032
2025-12-25 18:30:00,18,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.416947900987168,0,6805.786186673492,6955.35928418638,6780.508493842731,7004.14869981807,6828.297780819408,6800.404184427122,6636.776591931647,161.58585130869892,6955.35928418638
2025-12-25 18:45:00,18,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,20.416947900987168,0,6811.979306614594,6805.786186673492,6634.57010074906,6980.2543184002525,6823.254123183404,6806.723607634814,6666.932433729334,155.99138416193782,6955.35928418638
2025-12-25 19:00:00,19,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.808854932011812,0,7039.933740651452,6811.979306614594,6831.17885893032,7108.510968578666,6918.346247910822,6851.075909101197,6694.46287648214,149.3217998445889,6955.35928418638
2025-12-25 19:15:00,19,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.808854932011812,0,6943.251185088637,7039.933740651452,6955.35928418638,6925.081475862869,6825.0797952661005,6903.264629531479,6736.57847359475,169.96235181021316,7039.933740651452
2025-12-25 19:30:00,19,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.808854932011812,0,6898.030162833275,6943.251185088637,6805.786186673492,6902.555917659942,6896.888239160703,6900.237604757043,6769.421775932805,168.52091437702677,7039.933740651452
2025-12-25 19:45:00,19,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.808854932011812,0,6818.46603964303,6898.030162833275,6811.979306614594,6811.267903973282,6916.285950070594,6923.29859879699,6800.632986647852,152.78120372702352,7039.933740651452
2025-12-25 20:00:00,20,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.100715671270667,0,6790.897247469322,6818.46603964303,7039.933740651452,6793.629571659441,6782.583630271639,6924.920282054099,6828.531194184733,115.71396788092449,7039.933740651452
2025-12-25 20:15:00,20,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.100715671270667,0,6908.781627739957,6790.897247469322,6943.251185088637,6922.471119706449,6901.873020123205,6862.661158758567,6836.273015123615,109.1056351696135,7039.933740651452
2025-12-25 20:30:00,20,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.100715671270667,0,6761.156571318895,6908.781627739957,6898.030162833275,6953.516805727887,6893.289316077139,6854.043769421396,6851.56185286852,104.91788932691097,7039.933740651452
2025-12-25 20:45:00,20,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,19.100715671270667,0,6880.615517403639,6761.156571318895,6818.46603964303,6894.806991845036,6864.297132652885,6819.825371542801,6849.9491926582,106.24958846411211,7039.933740651452
2025-12-25 21:00:00,21,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,18.340788639127783,0,6736.832468151986,6880.615517403639,6790.897247469322,6765.802655265727,6962.0730233570275,6835.362740982953,6870.452977379416,81.84582708515708,7039.933740651452
2025-12-25 21:15:00,21,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,18.340788639127783,0,6728.06097368178,6736.832468151986,6908.781627739957,6698.5140463321095,6869.593754450419,6821.846546153619,6862.590778147888,90.07892877862743,7039.933740651452
2025-12-25 21:30:00,21,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,18.340788639127783,0,6660.379990788991,6728.06097368178,6761.156571318895,6690.0157435597885,6927.371588919538,6776.666382639074,6843.649252272506,92.65931894269923,7039.933740651452
2025-12-25 21:45:00,21,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,18.340788639127783,0,6648.757117936129,6660.379990788991,6880.615517403639,6701.5800935113575,6762.638802253979,6751.4722375065985,6831.53206928213,106.53012388345282,7039.933740651452
2025-12-25 22:00:00,22,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,17.5808616069849,0,6539.073182633381,6648.757117936129,6736.832468151986,6561.8002781864125,6757.491490982266,6693.507637639721,6817.93022022559,118.94979421411244,7039.933740651452
2025-12-25 22:15:00,22,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,17.5808616069849,0,6471.932721385502,6539.073182633381,6728.06097368178,6511.4109899740815,6597.153426409605,6644.067816260071,6776.191840390752,121.80840585180864,7039.933740651452
2025-12-25 22:30:00,22,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,17.5808616069849,0,6545.702718691784,6471.932721385502,6660.379990788991,6603.4189076082,6667.326720117813,6580.035753186001,6736.915301748823,137.96020311946825,7039.933740651452
2025-12-25 22:45:00,22,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,17.5808616069849,0,6548.7493977426475,6545.702718691784,6648.757117936129,6529.090791619841,6532.7194009382165,6551.366435161699,6707.5546814037,138.04574183445865,7039.933740651452
2025-12-25 23:00:00,23,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.872722346243755,0,6490.78559088622,6548.7493977426475,6539.073182633381,6483.225999573155,6416.922912035351,6526.364505113329,6685.078294578668,140.28491410520587,7039.933740651452
2025-12-25 23:15:00,23,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.872722346243755,0,6353.0262692058905,6490.78559088622,6471.932721385502,6253.627890500581,6501.336381404147,6514.292607176538,6660.068989863409,146.326176254443,7039.933740651452
2025-12-25 23:30:00,23,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.872722346243755,0,6454.852488160054,6353.0262692058905,6545.702718691784,6426.519435699855,6523.465308451094,6484.565994131636,6613.756043318904,148.38630060737069,7039.933740651452
2025-12-25 23:45:00,23,12,0,0,weekday,0,21.27692122489584,15.404656053359727,70.96170097071015,16.872722346243755,0,6480.579864220638,6454.852488160054,6548.7493977426475,6333.24469014877,6471.717346224568,6461.853436498703,6588.230703055667,147.06471813708526,7039.933740651452
2025-12-26 00:00:00,0,12,0,0,weekday,0,26.142015575833625,20.604940997897273,74.40849536451319,21.41582679586823,0,5916.427891658156,6480.579864220638,6490.78559088622,5931.74570428973,5927.988909222509,6444.811053118201,6554.894398623751,117.03630270157292,7039.933740651452
2025-12-26 00:15:00,0,12,0,0,weekday,0,26.142015575833625,20.604940997897273,74.40849536451319,21.41582679586823,0,5726.9977050714915,5916.427891658156,6353.0262692058905,5838.957601681264,5902.520418281584,6301.221628311185,6486.527350582598,206.51256574786674,7039.933740651452
2025-12-26 00:30:00,0,12,0,0,weekday,0,26.142015575833625,20.604940997897273,74.40849536451319,21.41582679586823,0,5718.257578448437,5726.9977050714915,6454.852488160054,5988.835815338679,5934.265733382129,6144.714487277584,6403.105411531741,286.6987633978109,7039.933740651452
2025-12-26 00:45:00,0,12,0,0,weekday,0,26.142015575833625,20.604940997897273,74.40849536451319,21.41582679586823,0,5860.755742406957,5718.257578448437,6480.579864220638,5800.914166477444,5959.757950799691,5960.565759849681,6324.595210503361,334.8022639807324,7039.933740651452
2025-12-26 01:00:00,1,12,0,0,weekday,0,26.142015575833625,20.604940997897273,74.40849536451319,20.97585466329451,0,5725.894750337266,5860.755742406957,5916.427891658156,5740.088884180478,5751.552507359607,5805.60972939626,6258.928429209263,342.62870330061054,7039.933740651452
2025-12-26 01:15:00,1,12,0,0,weekday,0,26.142015575833625,20.604940997897273,74.40849536451319,20.97585466329451,0,5854.521584959418,5725.894750337266,5726.9977050714915,6023.335521862951,6024.11789203971,5757.976444066037,6191.163559851254,362.0494191896867,6943.251185088637
