timestamp,hour,month,dayofweek,is_night,state_code,wind_speed,wind_gust,air_pressure,curtailment_flag,wind_generation,wind_lag_1,wind_lag_4,wind_lag_96,wind_lag_672,wind_roll_mean_1h,wind_roll_mean_3h,wind_roll_std_3h,wind_roll_max_6h
2025-12-25 03:30:00,3,12,3,1,0,12.792782266874275,14.147335044512541,1005.0086748804437,0,1792.2819369589197,1792.8157013763298,1794.113575427955,1791.7491898372443,1733.4517481384676,1794.8415625130417,1774.9796368883638,66.87385676563392,1819.9129245503393
2025-12-25 03:45:00,3,12,3,1,0,12.712085021239396,14.961821361015337,998.7310909645151,0,1810.7441982906946,1792.2819369589197,1797.0562835537532,1805.8425026216055,1787.5764012224283,1794.3836528957827,1783.3573219961202,61.58745622997027,1819.9129245503393
2025-12-25 04:00:00,4,12,3,1,0,13.090825333253614,15.672703084429015,1001.6274289035053,0,1795.8704285443878,1810.7441982906946,1795.380689694129,1786.253023965993,1803.8585925319076,1797.8056315800181,1783.6709919566904,61.728131441428346,1819.9129245503393
2025-12-25 04:15:00,4,12,3,1,0,12.930807339223142,14.205459249313547,998.7646309507809,0,1805.3521987176814,1795.8704285443878,1792.8157013763298,1789.6036207524508,1804.4882464833452,1797.9280662925828,1783.1465200731175,61.58328802971399,1819.9129245503393
2025-12-25 04:30:00,4,12,3,1,0,12.447669652840071,14.11570675408855,1004.3019555437505,0,1788.6776109989264,1805.3521987176814,1792.2819369589197,1801.2265836526033,1801.8366944419306,1801.062190627921,1783.2911653553972,61.63775249397735,1819.9129245503393
2025-12-25 04:45:00,4,12,3,1,0,13.359847234350067,14.439208253071744,999.8991312986799,0,1792.0856284561337,1788.6776109989264,1810.7441982906946,1816.1707023032036,1709.5517927326655,1800.1611091379223,1783.0029039782596,61.6007011433661,1819.9129245503393
2025-12-25 05:00:00,5,12,3,1,0,11.581763516079336,13.46558916850759,1003.0252128240662,0,1574.5941767016197,1792.0856284561337,1795.8704285443878,1808.804876867767,1813.7646543685387,1795.4964666792823,1780.6839626370759,60.600574999432894,1819.9129245503393
2025-12-25 05:15:00,5,12,3,1,0,12.599962876805831,13.86173784584196,1002.4496744287541,0,1806.3789657863576,1574.5941767016197,1805.3521987176814,1617.976397432277,1792.393091168896,1740.17740371859,1779.4103734445505,64.97766006235628,1819.9129245503393
2025-12-25 05:30:00,5,12,3,1,0,12.586262267420304,13.730709835875405,1003.9783552254013,0,1799.3671225505902,1806.3789657863576,1788.6776109989264,1772.5108917899197,1811.319557604787,1740.4340954857594,1778.779282875574,64.64761645633803,1819.9129245503393
2025-12-25 05:45:00,5,12,3,1,0,12.04467364905088,14.545467281958729,1004.0982957556058,1,1578.770225722633,1799.3671225505902,1792.0856284561337,1802.7930262555847,1443.857522887672,1743.1064733736753,1779.217078469127,64.77855711643883,1819.9129245503393
2025-12-25 06:00:00,6,12,3,0,0,11.860679813345271,12.682645191849469,1005.3885866759891,0,1708.7856328392427,1578.770225722633,1574.5941767016197,1777.176057079261,1435.209975525326,1689.7776226903002,1761.026573649867,86.36542133912683,1819.9129245503393
2025-12-25 06:15:00,6,12,3,0,0,10.91433185416882,11.187918176824834,1007.7848104052814,0,1228.1715867626685,1708.7856328392427,1806.3789657863576,1317.7065350916919,1633.374869717292,1723.3254867247058,1753.8103189119595,86.85037533399927,1819.9129245503393
2025-12-25 06:30:00,6,12,3,0,0,12.219416211524141,14.086831334598642,1003.2715408006194,0,1784.2745555660408,1228.1715867626685,1799.3671225505902,1797.3110569824307,1253.3795545373778,1578.7736419687835,1706.7566426941548,173.51419647950846,1819.9129245503393
2025-12-25 06:45:00,6,12,3,0,0,11.554058718134208,12.870244512657637,1001.5621306353327,0,1557.5880461174859,1784.2745555660408,1578.770225722633,1595.3729848308,1725.99006253959,1575.0005002226462,1706.0893609114148,173.17044883751012,1819.9129245503393
2025-12-25 07:00:00,7,12,3,0,0,10.69294218081846,11.869943891191499,1001.1566949181637,0,1138.2568707938792,1557.5880461174859,1708.7856328392427,1387.3664844173459,1120.8510243622584,1569.7049553213594,1684.9930148969806,174.67564319543945,1819.9129245503393
2025-12-25 07:15:00,7,12,3,0,0,11.635981528632016,14.501811028852337,1002.2575243598195,0,1588.715089553627,1138.2568707938792,1228.1715867626685,1804.5099570577165,1173.723849916884,1427.0727648100185,1630.1918850844384,230.85139416161235,1819.9129245503393
2025-12-25 07:30:00,7,12,3,0,0,10.583969778804226,12.449083065095575,1006.7985820173295,0,1076.5247485914433,1588.715089553627,1784.2745555660408,1053.092462330566,1109.0905050729366,1517.208640507758,1612.1387926541004,224.28558243895418,1819.9129245503393
2025-12-25 07:45:00,7,12,3,0,0,10.161499215311746,11.632242166559008,1002.6084996492203,0,912.1167974895384,1076.5247485914433,1557.5880461174859,956.8795823372893,1779.644248066568,1340.2711887641087,1552.7927207868104,264.02431400629234,1819.9129245503393
2025-12-25 08:00:00,8,12,3,0,0,9.366022495885659,10.51205667602181,1011.1723188155823,0,639.7604445358257,912.1167974895384,1138.2568707938792,602.9161370722528,948.1800234815295,1178.9033766071218,1479.4619848729271,309.76134557361445,1813.9520526140745
2025-12-25 08:15:00,8,12,3,0,0,10.663605970807385,12.386499895223228,1002.8519304370441,0,1118.204779835423,639.7604445358257,1588.715089553627,1367.1820968787936,743.8875429922947,1054.2792700426085,1401.559173859111,390.65159677407223,1813.9520526140745
2025-12-25 08:30:00,8,12,3,0,0,9.53174238850223,10.165316073905055,1007.3636651014729,0,680.7588916673781,1118.204779835423,1076.5247485914433,1124.239234729435,1175.5869313642602,936.6516926130575,1344.2113250298664,376.0610093365975,1810.7441982906946
2025-12-25 08:45:00,8,12,3,0,0,11.352876509190619,12.594825789704718,1009.3996609387232,0,1450.374958772573,680.7588916673781,912.1167974895384,941.7112676830097,689.3962568522011,837.7102283820412,1250.9939724562655,391.31123902310503,1810.7441982906946
2025-12-25 09:00:00,9,12,3,0,0,8.344266362139885,9.825716877240987,1008.9368642645168,0,387.2552477323555,1450.374958772573,639.7604445358257,767.1552257384482,750.4123076653287,972.2747687028,1240.2943668770938,383.2055074604584,1810.7441982906946
2025-12-25 09:15:00,9,12,3,0,0,10.611297827844142,12.21804374369261,1002.8067937343483,0,1097.3511887358336,387.2552477323555,1118.204779835423,507.2452121166167,390.8582497862023,909.1484695019323,1130.1668347848533,424.0460805834439,1810.7441982906946
2025-12-25 09:30:00,9,12,3,0,0,9.72003448719169,11.148818818794634,999.8894974830711,0,739.2116465941829,1097.3511887358336,680.7588916673781,1290.7269577339994,469.5755059699086,903.9350717270349,1119.2651349492837,422.9777163208171,1810.7441982906946
2025-12-25 09:45:00,9,12,3,0,0,9.535396139747883,10.688790517883435,1008.9153611808555,0,676.5885519099108,739.2116465941829,1450.374958772573,738.0572737128633,748.2581727037644,918.5482604587362,1032.1765592016288,378.8981294774356,1810.7441982906946
2025-12-25 10:00:00,10,12,3,0,0,8.608048547914631,10.5683796207454,1010.0184993823606,0,436.8900136083482,676.5885519099108,387.2552477323555,553.7624451814843,542.2499400004722,725.1016587430705,958.7599346843308,352.2534352393163,1806.3789657863576
2025-12-25 10:15:00,10,12,3,0,0,9.174481668611243,9.848654886511682,1009.9665372805932,0,588.8151194530361,436.8900136083482,1097.3511887358336,640.4532773576818,538.4012941328943,737.5103502120687,900.3126965855366,377.07527796443344,1806.3789657863576
2025-12-25 10:30:00,10,12,3,0,0,8.912419178545091,10.273457242537544,1008.9706431969066,0,506.2035043221214,588.8151194530361,739.2116465941829,593.5820335055663,518.4352635540863,610.3763328913694,816.987699077154,316.7820646279572,1806.3789657863576
2025-12-25 10:45:00,10,12,3,0,0,9.596981129209913,10.83801584804942,1005.9950816749401,0,704.1550663286608,506.2035043221214,676.5885519099108,562.6626471164068,463.46800849201094,552.1242973233541,769.4609287213774,317.0863733781246,1806.3789657863576
2025-12-25 11:00:00,11,12,3,0,0,8.43813507655795,10.444056626579282,1006.9836943383615,0,417.1598136470525,704.1550663286608,436.8900136083482,284.68705821849323,219.13611800903732,559.0159259280415,752.1307844579707,314.25114478269506,1806.3789657863576
2025-12-25 11:15:00,11,12,3,0,0,8.459779544237852,9.73033799707317,1009.4355030254574,0,401.0120633082971,417.1598136470525,588.8151194530361,449.83692847382105,304.7897583556176,554.0833759377176,733.5807318839064,327.76665848454417,1806.3789657863576
2025-12-25 11:30:00,11,12,3,0,0,8.151431160032413,9.870262938421067,1012.7427487349079,0,331.8072378978964,401.0120633082971,506.2035043221214,695.7799691199821,329.09217640994007,507.13261190153287,673.8146721733125,316.4495198707832,1799.3671225505902
2025-12-25 11:45:00,11,12,3,0,0,8.335431113128086,10.001954511207792,1000.6185602011925,0,353.61032660463235,331.8072378978964,704.1550663286608,586.0475886157594,515.3209401464994,463.5335452954766,644.7353676925223,331.4317256467728,1784.2745555660408
2025-12-25 12:00:00,12,12,3,0,0,8.120431709003718,8.702872537950158,1012.6354282140827,1,303.22967983554116,353.61032660463235,417.1598136470525,517.1239696091894,324.607260494386,375.8973603644695,553.3383150118607,222.3376752896836,1784.2745555660408
2025-12-25 12:15:00,12,12,3,0,0,6.909649612074507,8.376825919619694,1010.7640308566021,0,162.9657699699661,303.22967983554116,401.0120633082971,242.7893023831171,146.08811086575372,347.4148269115916,546.3361843537928,229.25905286640054,1784.2745555660408
2025-12-25 12:30:00,12,12,3,0,0,7.126839394405054,7.7554714835176775,1010.8079864569777,0,158.96493707944103,162.9657699699661,331.8072378978964,197.88932168210718,318.54791853991463,287.9032535770089,468.4707327899705,178.05919432925572,1784.2745555660408
2025-12-25 12:45:00,12,12,3,0,0,8.38170910408211,10.057351713309227,1011.5131548562506,0,372.4404292421329,158.96493707944103,353.61032660463235,284.76943382517254,272.640326999489,244.69267837239505,420.11684033040865,176.6331204698283,1588.715089553627
2025-12-25 13:00:00,13,12,3,0,0,7.765541757107608,8.900380990119023,1009.8393712525545,0,288.55487584720635,372.4404292421329,303.22967983554116,254.51679465709185,191.71092375510665,249.4002040317702,394.77116344142723,157.24280963650648,1588.715089553627
2025-12-25 13:15:00,13,12,3,0,0,7.552632492419236,9.645967280843934,1011.3484257436613,0,244.59908663932725,288.55487584720635,162.9657699699661,371.2293434277091,312.4390672023769,245.7315030346865,382.409901961332,159.44580321526524,1588.715089553627
2025-12-25 13:30:00,13,12,3,0,0,7.67408285407008,9.0836988041311,1005.5872110283304,0,239.52609560897824,244.59908663932725,158.96493707944103,112.78857744718522,374.3904596998124,266.1398322020268,353.7252325601896,149.5956944265734,1450.374958772573
2025-12-25 13:45:00,13,12,3,0,0,7.871571517447846,8.986543366345728,1009.3603795770853,0,288.794101742159,239.52609560897824,372.4404292421329,424.2688021968081,355.80241133906526,286.2801218344111,331.5021151674277,144.61013602778593,1450.374958772573
2025-12-25 14:00:00,14,12,3,0,0,7.246144191814383,9.346073624911842,1012.6500006320105,0,192.25671785010226,288.794101742159,288.55487584720635,217.45473578876394,172.20955124820657,265.3685399594176,296.8887014518859,84.53600489235315,1450.374958772573
2025-12-25 14:15:00,14,12,3,0,0,7.1030171647586124,8.167072082404436,1010.170535758072,0,159.87361723766432,192.25671785010226,244.59908663932725,205.71695211456444,190.29493539435654,241.29400046014158,278.14677680214004,80.27073056714781,1450.374958772573
2025-12-25 14:30:00,14,12,3,0,0,7.687507153058609,9.63485468373243,1009.4738296973701,0,266.34346944788973,159.87361723766432,239.52609560897824,160.14666229697963,272.4523424540508,220.11263310972583,258.051906296254,76.82584072904109,1450.374958772573
2025-12-25 14:45:00,14,12,3,0,0,6.982976333430981,8.716740670440048,1012.0176734197108,0,168.03110479155143,266.34346944788973,288.794101742159,109.54005486757703,340.5978121972319,226.81697656945371,252.5965922587534,73.35844966254906,1450.374958772573
2025-12-25 15:00:00,15,12,3,0,0,7.907974147659527,9.225258336359724,1011.4313382188716,0,278.63763937473243,168.03110479155143,192.25671785010226,324.83171631897824,203.0513834173221,196.62622733180183,237.1316571076633,69.59209726500218,1097.3511887358336
2025-12-25 15:15:00,15,12,3,0,0,6.641472331688139,7.473483428931319,1016.6027699639623,0,124.44697003951836,278.63763937473243,159.87361723766432,261.1336828880854,220.2918206803442,218.22145771295936,235.0823204025959,67.80792431795666,1097.3511887358336
2025-12-25 15:30:00,15,12,3,0,0,8.28051587662623,10.401347147534903,1010.8979001068618,0,356.8914660670588,124.44697003951836,266.34346944788973,139.77264332705678,165.13726637975637,209.36479591342288,231.87242040839195,72.2953556985588,739.2116465941829
2025-12-25 15:45:00,15,12,3,0,0,7.946580983678669,9.69681301235835,1014.1346760199376,0,296.00741903292857,356.8914660670588,168.03110479155143,142.04650239279616,136.46970854722426,232.00179506821513,248.36629782402676,76.59960108904632,704.1550663286608
2025-12-25 16:00:00,16,12,3,0,0,8.089368488256808,9.203394477876722,1009.5749209788393,0,322.0408911522893,296.00741903292857,278.63763937473243,251.77568541077179,404.3994647259593,263.9958736285594,241.99688030659308,68.04473150786939,704.1550663286608
2025-12-25 16:15:00,16,12,3,0,0,8.525365238035791,10.147668080333085,1002.1062967988502,0,413.258219815829,322.0408911522893,124.44697003951836,459.72188906155947,468.49011741154686,274.84668657294867,244.78738158201668,70.76009038282864,704.1550663286608
2025-12-25 16:30:00,16,12,3,0,0,8.93503531434603,10.938116263712272,1007.3131324279584,0,528.4029079607191,413.258219815829,356.8914660670588,288.71604164221725,288.228968649017,347.0494990170263,258.84230934672513,85.85865247201396,704.1550663286608
2025-12-25 16:45:00,16,12,3,0,0,8.544372686679361,10.100382083777806,1006.7531934535546,0,429.9719435618702,528.4029079607191,296.00741903292857,153.6324264024943,414.28540482895016,389.9273594904414,282.91537704270354,115.37466217810932,704.1550663286608
2025-12-25 17:00:00,17,12,3,0,0,7.265073948561739,8.884273364888287,1010.9132397781154,0,202.2091581905447,429.9719435618702,322.0408911522893,333.54621072609416,421.89128817531,423.41849062267676,294.68019719434614,122.97619201726869,528.4029079607191
2025-12-25 17:15:00,17,12,3,0,0,7.601852307319305,9.617854179221318,1009.6336939959016,0,244.87267004260437,202.2091581905447,413.258219815829,327.11166026308223,296.69066891941833,393.4605573822406,295.5095672227163,122.25407653046467,528.4029079607191
2025-12-25 17:30:00,17,12,3,0,0,7.994707340743319,10.263338727894908,1010.7981448544821,0,304.8249679435078,244.87267004260437,528.4029079607191,143.51739881677582,414.5506864032635,351.3641699389345,302.592821623128,115.98258726062527,528.4029079607191
2025-12-25 17:45:00,17,12,3,0,0,8.385253117487226,9.825453530006325,1007.411106680988,0,398.1845179293196,304.8249679435078,429.9719435618702,358.7225081809148,617.1090631591802,295.4696849346317,305.7996131644295,115.41983870144874,528.4029079607191
2025-12-25 18:00:00,18,12,3,0,0,9.245595412281473,10.076873979617268,1008.7786737108383,0,612.2707609038238,398.1845179293196,202.2091581905447,499.6747338776883,499.42103372753905,287.52282852649404,324.97906425924356,109.4115348007872,528.4029079607191
2025-12-25 18:15:00,18,12,3,0,0,8.49955371210792,9.348265555319896,1010.3598108033697,0,393.436206708627,612.2707609038238,244.87267004260437,622.6440300164115,802.6072919695478,390.0382292048138,352.7818243866678,135.77815899951057,612.2707609038238
2025-12-25 18:30:00,18,12,3,0,0,9.047060058686245,10.2015636522663,1008.5356688691704,0,556.3737522896032,393.436206708627,304.8249679435078,864.5205686953016,193.00662474545015,427.17911337131943,375.1975941090935,115.31741387835906,612.2707609038238
2025-12-25 18:45:00,18,12,3,0,0,8.481770240588006,9.514324477378514,1004.8874651000091,0,406.6199818921282,556.3737522896032,398.1845179293196,722.0194011238857,655.6476998449767,490.06630945784326,391.82111796097223,126.29430016852423,612.2707609038238
2025-12-25 19:00:00,19,12,3,0,0,9.22651332507495,9.885278877024609,1010.8415268937924,0,596.9169757304089,406.6199818921282,612.2707609038238,658.471925260421,726.2828933459234,492.1751754485454,401.03883153257215,122.64950037149566,612.2707609038238
2025-12-25 19:15:00,19,12,3,0,0,8.749427348761186,11.173339850326961,1010.7350578550381,0,461.3656060411926,596.9169757304089,393.436206708627,513.2600201167386,647.4378116699153,488.33672915519173,423.9451719140821,131.8756532044594,612.2707609038238
2025-12-25 19:30:00,19,12,3,0,0,9.039484059203577,10.803533690341744,1007.8668405436924,1,470.8212722187812,461.3656060411926,556.3737522896032,1322.6928055488127,749.2727711171642,505.31907898833316,427.9541207661958,132.2519238160317,612.2707609038238
2025-12-25 19:45:00,19,12,3,0,0,8.782413243500319,10.020514445082823,1003.3929358431482,1,432.8786284029031,470.8212722187812,406.6199818921282,724.8468943614139,376.3803331660917,483.9309589706276,423.1556511210343,129.28742291957585,612.2707609038238
2025-12-25 20:00:00,20,12,3,1,0,9.7144760482136,11.19821762701761,1008.3343427117792,0,734.4339756476859,432.8786284029031,596.9169757304089,971.2653850093342,907.0499390290427,490.49562059832135,423.39787485778703,129.30407620431308,612.2707609038238
2025-12-25 20:15:00,20,12,3,1,0,10.932185077964702,11.538985534212982,1004.0180000566467,0,1236.6979171426385,734.4339756476859,461.3656060411926,957.0986391014943,910.9163191365215,524.8748705776406,467.7499429792154,137.55287301036694,734.4339756476859
2025-12-25 20:30:00,20,12,3,1,0,9.730360666700832,11.809021615655205,1005.7558546085135,0,745.4592253237794,1236.6979171426385,470.8212722187812,1007.1764636116386,1354.9016545407903,718.707948353002,550.4020469042183,246.38458230746897,1236.6979171426385
2025-12-25 20:45:00,20,12,3,1,0,11.879429238902434,12.404624043130577,1003.9461002663463,0,1737.4246110297065,745.4592253237794,432.8786284029031,925.2651173673806,832.0650691339531,787.3674366292515,587.1215683525743,239.18769892063955,1236.6979171426385
2025-12-25 21:00:00,21,12,3,1,0,11.302566733658415,13.057580624480547,1009.4120666575924,0,1398.7195826768607,1737.4246110297065,734.4339756476859,1087.9818105957972,1052.9946646482401,1113.5039322859525,698.7249094442732,400.8348697089073,1737.4246110297065
2025-12-25 21:15:00,21,12,3,1,0,11.117477667346805,11.698266589972654,1005.7645989096818,0,1310.9405984621133,1398.7195826768607,1236.6979171426385,1122.2880670232178,1129.211627408435,1279.5753340432461,764.2623112586929,447.04392003422686,1737.4246110297065
2025-12-25 21:30:00,21,12,3,1,0,10.491561325021152,11.784557277461522,1005.930671936927,0,1034.485565377414,1310.9405984621133,745.4592253237794,1267.7708618234458,1561.9552703926013,1298.136004373115,840.7210105714834,456.22212376228777,1737.4246110297065
2025-12-25 21:45:00,21,12,3,1,0,11.426761920775276,13.548106356910722,1003.2954047116785,0,1485.393439535504,1034.485565377414,1737.4246110297065,1113.245390027916,1377.5205964568067,1370.3925893865235,880.5636616621345,449.9663609212094,1737.4246110297065
2025-12-25 22:00:00,22,12,3,1,0,11.319617304257337,12.002641258436451,1005.1138754004126,0,1413.2376054302863,1485.393439535504,1398.7195826768607,1389.5548034084218,1447.212465105104,1307.384796512973,970.4614497990823,454.4111160645036,1737.4246110297065
2025-12-25 22:15:00,22,12,3,1,0,11.738205888787217,13.163851438677897,1004.3893044079957,0,1651.6771725154751,1413.2376054302863,1310.9405984621133,1633.770258129923,1785.5751363653876,1311.0143022013294,1038.4881689407387,454.5094980620754,1737.4246110297065
2025-12-25 22:30:00,22,12,3,1,0,13.201050722961277,15.014936060824871,1004.007509578481,0,1810.9560305795812,1651.6771725154751,1034.485565377414,1532.7803678301043,1640.1790488886318,1396.1984457146698,1137.6807994802623,446.93175075600135,1737.4246110297065
2025-12-25 22:45:00,22,12,3,1,0,11.60736406016521,13.339448810337403,1002.9945227359958,0,1576.0813847745633,1810.9560305795812,1485.393439535504,1784.9148333962708,1800.6713916916135,1590.3160620152116,1249.3586960103291,432.3469108991004,1810.9560305795812
2025-12-25 23:00:00,23,12,3,1,0,12.91996550841068,14.455058508299862,1000.1838889845723,0,1798.4027431871161,1576.0813847745633,1413.2376054302863,1096.2566038807465,1676.3199929157001,1612.9880483249763,1344.6255923746342,355.1390254076434,1810.9560305795812
2025-12-25 23:15:00,23,12,3,1,0,11.808495657563741,13.55637741373284,1002.9586609512316,0,1694.2090535184877,1798.4027431871161,1651.6771725154751,1806.016938399046,1808.6693223434413,1709.279332764184,1433.289656336253,320.0291321483326,1810.9560305795812
2025-12-25 23:30:00,23,12,3,1,0,12.209408418341097,13.403996440538952,1003.424713616073,0,1791.9922234365147,1694.2090535184877,1810.9560305795812,1794.109670657538,1812.2687875020401,1719.9123030149372,1471.4155843675737,321.72725361533696,1810.9560305795812
2025-12-25 23:45:00,23,12,3,1,0,13.29288189402058,15.759279821687079,1001.9969735186771,0,1792.6144986535953,1791.9922234365147,1576.0813847745633,1230.2575917088884,1442.584001645296,1715.1713512291703,1558.6266675436352,237.99926524776836,1810.9560305795812
2025-12-26 00:00:00,0,12,4,1,0,12.288069117658859,12.982760191212941,1003.5386286840751,0,1787.213183819393,1792.6144986535953,1798.4027431871161,1809.9717311623797,1784.7916025254099,1769.3046296989285,1563.2258248456262,242.2635541533767,1810.9560305795812
2025-12-26 00:15:00,0,12,4,1,0,13.751718487129676,15.832753859294062,998.399576965376,0,1815.8952655621645,1787.213183819393,1694.2090535184877,1796.5413560039437,1580.8880813470237,1766.5072398569976,1595.6002916075038,244.23138925495346,1810.9560305795812
2025-12-26 00:30:00,0,12,4,1,0,13.088900513604804,14.683647781996562,1002.1103036967959,0,1805.838295386977,1815.8952655621645,1791.9922234365147,1691.7497156658433,1791.3278538251723,1796.9287928679169,1637.6798471991744,234.01420957905273,1815.8952655621645
2025-12-26 00:45:00,0,12,4,1,0,12.326769286794958,14.135323902477133,1005.5607334608635,0,1786.5375048584915,1805.838295386977,1792.6144986535953,1806.980158763856,1796.8889959663932,1800.3903108555323,1701.9592413666385,140.53177868822007,1815.8952655621645
2025-12-26 01:00:00,1,12,4,1,0,13.316422149202468,15.213695157994337,1005.842126739178,0,1793.6816862656212,1786.5375048584915,1787.213183819393,1802.164091147261,1800.5271824450915,1798.8710624067564,1727.0545801435537,124.29306015389626,1815.8952655621645
2025-12-26 01:15:00,1,12,4,1,0,13.520510175545192,15.298324477276815,1004.6724871426715,0,1801.922833272493,1793.6816862656212,1815.8952655621645,1803.616455330327,1812.447508272117,1800.4881880183134,1758.7582535464983,76.1774337808224,1815.8952655621645
2025-12-26 01:30:00,1,12,4,1,0,13.310063483099473,14.404552602819987,1001.8525747805141,0,1799.5925529929355,1801.922833272493,1805.838295386977,1792.1367475245747,1782.1632365539901,1796.9950799458957,1771.27872527625,68.98530282990487,1815.8952655621645
2025-12-26 01:45:00,1,12,4,1,0,11.994842673834881,13.35170782909049,1003.5328031621005,0,1801.0231940112963,1799.5925529929355,1786.5375048584915,1819.9129245503393,1787.8854212820925,1795.4336443473853,1770.331768810696,68.46718898138198,1815.8952655621645
2025-12-26 02:00:00,2,12,4,1,0,12.59371769450508,13.367922860975664,1006.8385611876954,0,1794.2430354717203,1801.0231940112963,1793.6816862656212,1589.8772470119263,1788.2642587827395,1799.0550666355864,1789.076919580424,30.980198061512493,1815.8952655621645
2025-12-26 02:15:00,2,12,4,1,0,12.881488818669098,14.232240955663386,1002.3481482697784,0,1810.7260904326783,1794.2430354717203,1801.922833272493,1813.9520526140745,1788.9227981605259,1799.1954039371112,1788.7302772708074,30.889502818338176,1815.8952655621645
2025-12-26 02:30:00,2,12,4,1,0,12.985339942539973,14.646599439944195,1005.1233453197208,0,1789.6085730001348,1810.7260904326783,1799.5925529929355,1794.113575427955,1799.4317144526326,1801.3962182271575,1798.44003034699,9.115309935467042,1815.8952655621645
2025-12-26 02:45:00,2,12,4,1,0,13.402403258530407,15.20596739620876,1001.8091069644813,0,1812.972420058538,1789.6085730001348,1801.0231940112963,1797.0562835537532,1806.419839569209,1798.9002232289574,1798.2413928106253,9.292834824746222,1815.8952655621645
2025-12-26 03:00:00,3,12,4,1,0,13.043598106329107,14.739315278826238,995.2370917922082,0,1800.339883303501,1812.972420058538,1794.2430354717203,1795.380689694129,1799.251926209394,1801.8875297407678,1799.9378862610367,10.003311794678206,1815.8952655621645
